	prediction key	run number	Accuracy	Dataset Size	Model	Inter-Aspect	CWR	Position	Dataset	Split	Reduced Error Split	NT	Subset By
212	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	48.148148148148145	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
213	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	40.74074074074074	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
214	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	44.44444444444444	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
215	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	40.74074074074074	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
216	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	40.74074074074074	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
217	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	44.44444444444444	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
218	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	44.44444444444444	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
219	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	48.148148148148145	27	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS2
220	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	56.52173913043478	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
221	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	73.91304347826086	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
222	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	65.21739130434783	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
223	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	73.91304347826086	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
224	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	69.56521739130434	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
225	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	86.95652173913044	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
226	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	73.91304347826086	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
227	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	56.52173913043478	23	TDLSTM	False	False	False	Laptop	Test	DS	High	DS2
228	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Laptop	Test	DS	1	DS3
229	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Laptop	Test	DS	Low	DS3
230	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Laptop	Test	DS	Med	DS3
231	predicted_target_sentiment_AE_GloVe_None_None	0	33.33333333333333	9	AE	False	False	False	Laptop	Test	DS	High	DS3
232	predicted_target_sentiment_AE_GloVe_None_None	1	44.44444444444444	9	AE	False	False	False	Laptop	Test	DS	High	DS3
233	predicted_target_sentiment_AE_GloVe_None_None	2	55.55555555555556	9	AE	False	False	False	Laptop	Test	DS	High	DS3
234	predicted_target_sentiment_AE_GloVe_None_None	3	55.55555555555556	9	AE	False	False	False	Laptop	Test	DS	High	DS3
235	predicted_target_sentiment_AE_GloVe_None_None	4	33.33333333333333	9	AE	False	False	False	Laptop	Test	DS	High	DS3
236	predicted_target_sentiment_AE_GloVe_None_None	5	55.55555555555556	9	AE	False	False	False	Laptop	Test	DS	High	DS3
237	predicted_target_sentiment_AE_GloVe_None_None	6	44.44444444444444	9	AE	False	False	False	Laptop	Test	DS	High	DS3
238	predicted_target_sentiment_AE_GloVe_None_None	7	33.33333333333333	9	AE	False	False	False	Laptop	Test	DS	High	DS3
239	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Laptop	Test	DS	1	DS3
240	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Laptop	Test	DS	Low	DS3
241	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Laptop	Test	DS	Med	DS3
242	predicted_target_sentiment_CNN_GloVe_None_None	0	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
243	predicted_target_sentiment_CNN_GloVe_None_None	1	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
244	predicted_target_sentiment_CNN_GloVe_None_None	2	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
245	predicted_target_sentiment_CNN_GloVe_None_None	3	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
246	predicted_target_sentiment_CNN_GloVe_None_None	4	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
247	predicted_target_sentiment_CNN_GloVe_None_None	5	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
248	predicted_target_sentiment_CNN_GloVe_None_None	6	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
249	predicted_target_sentiment_CNN_GloVe_None_None	7	33.33333333333333	9	CNN	False	False	False	Laptop	Test	DS	High	DS3
250	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Laptop	Test	DS	1	DS3
251	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Laptop	Test	DS	Low	DS3
252	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Laptop	Test	DS	Med	DS3
253	predicted_target_sentiment_IAN_GloVe_None_None	0	33.33333333333333	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
254	predicted_target_sentiment_IAN_GloVe_None_None	1	44.44444444444444	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
255	predicted_target_sentiment_IAN_GloVe_None_None	2	33.33333333333333	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
256	predicted_target_sentiment_IAN_GloVe_None_None	3	22.22222222222222	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
257	predicted_target_sentiment_IAN_GloVe_None_None	4	55.55555555555556	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
258	predicted_target_sentiment_IAN_GloVe_None_None	5	44.44444444444444	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
259	predicted_target_sentiment_IAN_GloVe_None_None	6	33.33333333333333	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
260	predicted_target_sentiment_IAN_GloVe_None_None	7	33.33333333333333	9	IAN	False	False	False	Laptop	Test	DS	High	DS3
261	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Laptop	Test	DS	1	DS3
262	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Laptop	Test	DS	Low	DS3
263	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Laptop	Test	DS	Med	DS3
264	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	55.55555555555556	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
265	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	55.55555555555556	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
266	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	44.44444444444444	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
267	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	44.44444444444444	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
268	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	33.33333333333333	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
269	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	66.66666666666666	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
270	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	55.55555555555556	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
271	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	33.33333333333333	9	TDLSTM	False	False	False	Laptop	Test	DS	High	DS3
272	predicted_target_sentiment_AE_GloVe_None_None	0	65.63706563706563	259	AE	False	False	False	Laptop	Test	TSSR	1	1
273	predicted_target_sentiment_AE_GloVe_None_None	1	64.86486486486487	259	AE	False	False	False	Laptop	Test	TSSR	1	1
274	predicted_target_sentiment_AE_GloVe_None_None	2	67.18146718146718	259	AE	False	False	False	Laptop	Test	TSSR	1	1
275	predicted_target_sentiment_AE_GloVe_None_None	3	67.18146718146718	259	AE	False	False	False	Laptop	Test	TSSR	1	1
276	predicted_target_sentiment_AE_GloVe_None_None	4	65.63706563706563	259	AE	False	False	False	Laptop	Test	TSSR	1	1
277	predicted_target_sentiment_AE_GloVe_None_None	5	66.02316602316603	259	AE	False	False	False	Laptop	Test	TSSR	1	1
278	predicted_target_sentiment_AE_GloVe_None_None	6	70.27027027027027	259	AE	False	False	False	Laptop	Test	TSSR	1	1
279	predicted_target_sentiment_AE_GloVe_None_None	7	64.86486486486487	259	AE	False	False	False	Laptop	Test	TSSR	1	1
280	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Laptop	Test	TSSR	Low	1
281	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Laptop	Test	TSSR	Med	1
282	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Laptop	Test	TSSR	High	1
283	predicted_target_sentiment_CNN_GloVe_None_None	0	66.79536679536679	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
284	predicted_target_sentiment_CNN_GloVe_None_None	1	64.86486486486487	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
285	predicted_target_sentiment_CNN_GloVe_None_None	2	67.95366795366795	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
286	predicted_target_sentiment_CNN_GloVe_None_None	3	66.02316602316603	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
287	predicted_target_sentiment_CNN_GloVe_None_None	4	67.18146718146718	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
288	predicted_target_sentiment_CNN_GloVe_None_None	5	64.47876447876449	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
289	predicted_target_sentiment_CNN_GloVe_None_None	6	66.79536679536679	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
290	predicted_target_sentiment_CNN_GloVe_None_None	7	66.02316602316603	259	CNN	False	False	False	Laptop	Test	TSSR	1	1
291	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Laptop	Test	TSSR	Low	1
292	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Laptop	Test	TSSR	Med	1
293	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Laptop	Test	TSSR	High	1
294	predicted_target_sentiment_IAN_GloVe_None_None	0	64.47876447876449	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
295	predicted_target_sentiment_IAN_GloVe_None_None	1	62.54826254826254	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
296	predicted_target_sentiment_IAN_GloVe_None_None	2	64.0926640926641	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
297	predicted_target_sentiment_IAN_GloVe_None_None	3	64.86486486486487	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
298	predicted_target_sentiment_IAN_GloVe_None_None	4	62.54826254826254	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
299	predicted_target_sentiment_IAN_GloVe_None_None	5	64.86486486486487	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
300	predicted_target_sentiment_IAN_GloVe_None_None	6	62.16216216216216	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
301	predicted_target_sentiment_IAN_GloVe_None_None	7	64.0926640926641	259	IAN	False	False	False	Laptop	Test	TSSR	1	1
302	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Laptop	Test	TSSR	Low	1
303	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Laptop	Test	TSSR	Med	1
304	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Laptop	Test	TSSR	High	1
305	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	68.33976833976834	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
306	predicted_target_sentiment_TDLSTM_GloVe_None_None	1	69.88416988416989	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
307	predicted_target_sentiment_TDLSTM_GloVe_None_None	2	67.56756756756756	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
308	predicted_target_sentiment_TDLSTM_GloVe_None_None	3	65.25096525096525	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
309	predicted_target_sentiment_TDLSTM_GloVe_None_None	4	67.18146718146718	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
310	predicted_target_sentiment_TDLSTM_GloVe_None_None	5	64.86486486486487	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
311	predicted_target_sentiment_TDLSTM_GloVe_None_None	6	67.56756756756756	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
312	predicted_target_sentiment_TDLSTM_GloVe_None_None	7	62.93436293436293	259	TDLSTM	False	False	False	Laptop	Test	TSSR	1	1
313	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Laptop	Test	TSSR	Low	1
314	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Laptop	Test	TSSR	Med	1
315	predicted_target_sentiment_TDLSTM_GloVe_None_None	0	0.0	0	TDLSTM	False	False	False	Laptop	Test	TSSR	High	1
316	predicted_target_sentiment_AE_GloVe_None_None	0	0.0	0	AE	False	False	False	Laptop	Test	TSSR	1	1-Multi
317	predicted_target_sentiment_AE_GloVe_None_None	0	66.875	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
318	predicted_target_sentiment_AE_GloVe_None_None	1	68.75	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
319	predicted_target_sentiment_AE_GloVe_None_None	2	72.5	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
320	predicted_target_sentiment_AE_GloVe_None_None	3	71.25	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
321	predicted_target_sentiment_AE_GloVe_None_None	4	71.25	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
322	predicted_target_sentiment_AE_GloVe_None_None	5	71.25	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
323	predicted_target_sentiment_AE_GloVe_None_None	6	73.75	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
324	predicted_target_sentiment_AE_GloVe_None_None	7	71.25	160	AE	False	False	False	Laptop	Test	TSSR	Low	1-Multi
325	predicted_target_sentiment_AE_GloVe_None_None	0	86.11111111111111	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
326	predicted_target_sentiment_AE_GloVe_None_None	1	79.16666666666666	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
327	predicted_target_sentiment_AE_GloVe_None_None	2	87.5	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
328	predicted_target_sentiment_AE_GloVe_None_None	3	83.33333333333334	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
329	predicted_target_sentiment_AE_GloVe_None_None	4	84.72222222222221	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
330	predicted_target_sentiment_AE_GloVe_None_None	5	84.72222222222221	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
331	predicted_target_sentiment_AE_GloVe_None_None	6	84.72222222222221	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
332	predicted_target_sentiment_AE_GloVe_None_None	7	83.33333333333334	72	AE	False	False	False	Laptop	Test	TSSR	Med	1-Multi
333	predicted_target_sentiment_AE_GloVe_None_None	0	93.18181818181817	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
334	predicted_target_sentiment_AE_GloVe_None_None	1	93.18181818181817	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
335	predicted_target_sentiment_AE_GloVe_None_None	2	88.63636363636364	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
336	predicted_target_sentiment_AE_GloVe_None_None	3	88.63636363636364	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
337	predicted_target_sentiment_AE_GloVe_None_None	4	90.9090909090909	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
338	predicted_target_sentiment_AE_GloVe_None_None	5	81.81818181818183	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
339	predicted_target_sentiment_AE_GloVe_None_None	6	81.81818181818183	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
340	predicted_target_sentiment_AE_GloVe_None_None	7	90.9090909090909	44	AE	False	False	False	Laptop	Test	TSSR	High	1-Multi
341	predicted_target_sentiment_CNN_GloVe_None_None	0	0.0	0	CNN	False	False	False	Laptop	Test	TSSR	1	1-Multi
342	predicted_target_sentiment_CNN_GloVe_None_None	0	70.0	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
343	predicted_target_sentiment_CNN_GloVe_None_None	1	75.0	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
344	predicted_target_sentiment_CNN_GloVe_None_None	2	70.0	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
345	predicted_target_sentiment_CNN_GloVe_None_None	3	70.0	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
346	predicted_target_sentiment_CNN_GloVe_None_None	4	72.5	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
347	predicted_target_sentiment_CNN_GloVe_None_None	5	72.5	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
348	predicted_target_sentiment_CNN_GloVe_None_None	6	73.75	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
349	predicted_target_sentiment_CNN_GloVe_None_None	7	75.0	160	CNN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
350	predicted_target_sentiment_CNN_GloVe_None_None	0	87.5	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
351	predicted_target_sentiment_CNN_GloVe_None_None	1	87.5	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
352	predicted_target_sentiment_CNN_GloVe_None_None	2	91.66666666666666	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
353	predicted_target_sentiment_CNN_GloVe_None_None	3	87.5	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
354	predicted_target_sentiment_CNN_GloVe_None_None	4	91.66666666666666	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
355	predicted_target_sentiment_CNN_GloVe_None_None	5	87.5	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
356	predicted_target_sentiment_CNN_GloVe_None_None	6	91.66666666666666	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
357	predicted_target_sentiment_CNN_GloVe_None_None	7	87.5	72	CNN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
358	predicted_target_sentiment_CNN_GloVe_None_None	0	90.9090909090909	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
359	predicted_target_sentiment_CNN_GloVe_None_None	1	88.63636363636364	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
360	predicted_target_sentiment_CNN_GloVe_None_None	2	90.9090909090909	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
361	predicted_target_sentiment_CNN_GloVe_None_None	3	90.9090909090909	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
362	predicted_target_sentiment_CNN_GloVe_None_None	4	79.54545454545455	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
363	predicted_target_sentiment_CNN_GloVe_None_None	5	79.54545454545455	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
364	predicted_target_sentiment_CNN_GloVe_None_None	6	79.54545454545455	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
365	predicted_target_sentiment_CNN_GloVe_None_None	7	79.54545454545455	44	CNN	False	False	False	Laptop	Test	TSSR	High	1-Multi
366	predicted_target_sentiment_IAN_GloVe_None_None	0	0.0	0	IAN	False	False	False	Laptop	Test	TSSR	1	1-Multi
367	predicted_target_sentiment_IAN_GloVe_None_None	0	69.375	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
368	predicted_target_sentiment_IAN_GloVe_None_None	1	70.625	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
369	predicted_target_sentiment_IAN_GloVe_None_None	2	74.375	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
370	predicted_target_sentiment_IAN_GloVe_None_None	3	71.875	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
371	predicted_target_sentiment_IAN_GloVe_None_None	4	68.75	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
372	predicted_target_sentiment_IAN_GloVe_None_None	5	71.25	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
373	predicted_target_sentiment_IAN_GloVe_None_None	6	70.0	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
374	predicted_target_sentiment_IAN_GloVe_None_None	7	71.875	160	IAN	False	False	False	Laptop	Test	TSSR	Low	1-Multi
375	predicted_target_sentiment_IAN_GloVe_None_None	0	90.27777777777779	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
376	predicted_target_sentiment_IAN_GloVe_None_None	1	86.11111111111111	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
377	predicted_target_sentiment_IAN_GloVe_None_None	2	84.72222222222221	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
378	predicted_target_sentiment_IAN_GloVe_None_None	3	88.88888888888889	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
379	predicted_target_sentiment_IAN_GloVe_None_None	4	88.88888888888889	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
380	predicted_target_sentiment_IAN_GloVe_None_None	5	86.11111111111111	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
381	predicted_target_sentiment_IAN_GloVe_None_None	6	86.11111111111111	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
382	predicted_target_sentiment_IAN_GloVe_None_None	7	87.5	72	IAN	False	False	False	Laptop	Test	TSSR	Med	1-Multi
383	predicted_target_sentiment_IAN_GloVe_None_None	0	84.0909090909091	44	IAN	False	False	False	Laptop	Test	TSSR	High	1-Multi
384	predicted_target_sentiment_IAN_GloVe_None_None	1	75.0	44	IAN	False	False	False	Laptop	Test	TSSR	High	1-Multi
